iso3c,country_name_wdi,global_group,region,year,un_votes_total,un_votes_yes,un_votes_no,un_votes_abstain,un_yes_share,un_no_share,un_abstain_share
SWE,Sweden,Global North,Europe,2020,100,68,12,20,0.68,0.12,0.2
SWE,Sweden,Global North,Europe,2021,86,56,12,18,0.6511627906976745,0.13953488372093023,0.20930232558139536
SWE,Sweden,Global North,Europe,2022,89,57,20,12,0.6404494382022472,0.2247191011235955,0.1348314606741573
SWE,Sweden,Global North,Europe,2023,88,53,20,15,0.6022727272727273,0.22727272727272727,0.17045454545454544
SWE,Sweden,Global North,Europe,2024,95,55,21,19,0.5789473684210527,0.22105263157894736,0.2
THA,Thailand,Global South,East Asia & Pacific,2004,73,64,0,9,0.8767123287671232,0,0.1232876712328767
THA,Thailand,Global South,East Asia & Pacific,2005,75,66,1,8,0.88,0.013333333333333334,0.10666666666666667
THA,Thailand,Global South,East Asia & Pacific,2006,101,92,0,9,0.9108910891089109,0,0.0891089108910891
THA,Thailand,Global South,East Asia & Pacific,2007,79,70,1,8,0.8860759493670886,0.012658227848101266,0.10126582278481013
THA,Thailand,Global South,East Asia & Pacific,2008,78,65,1,11,0.8333333333333334,0.01282051282051282,0.14102564102564102
THA,Thailand,Global South,East Asia & Pacific,2009,68,63,0,5,0.9264705882352942,0,0.07352941176470588
THA,Thailand,Global South,East Asia & Pacific,2010,72,66,0,6,0.9166666666666666,0,0.08333333333333333
THA,Thailand,Global South,East Asia & Pacific,2011,69,64,0,5,0.927536231884058,0,0.07246376811594203
THA,Thailand,Global South,East Asia & Pacific,2012,74,70,0,4,0.9459459459459459,0,0.05405405405405406
THA,Thailand,Global South,East Asia & Pacific,2013,64,59,0,4,0.921875,0,0.0625
THA,Thailand,Global South,East Asia & Pacific,2014,80,76,0,4,0.95,0,0.05
THA,Thailand,Global South,East Asia & Pacific,2015,78,74,0,4,0.9487179487179487,0,0.05128205128205128
THA,Thailand,Global South,East Asia & Pacific,2016,81,76,0,5,0.9382716049382716,0,0.06172839506172839
THA,Thailand,Global South,East Asia & Pacific,2017,94,89,0,5,0.9468085106382979,0,0.05319148936170213
THA,Thailand,Global South,East Asia & Pacific,2018,107,97,0,10,0.9065420560747663,0,0.09345794392523364
THA,Thailand,Global South,East Asia & Pacific,2019,100,93,0,7,0.93,0,0.07
THA,Thailand,Global South,East Asia & Pacific,2020,100,92,0,8,0.92,0,0.08
THA,Thailand,Global South,East Asia & Pacific,2021,86,79,0,7,0.9186046511627907,0,0.08139534883720931
THA,Thailand,Global South,East Asia & Pacific,2022,89,80,0,9,0.898876404494382,0,0.10112359550561797
THA,Thailand,Global South,East Asia & Pacific,2023,88,82,0,6,0.9318181818181818,0,0.06818181818181818
THA,Thailand,Global South,East Asia & Pacific,2024,95,89,0,6,0.9368421052631579,0,0.06315789473684211
TUN,Tunisia,Global South,Middle East & North Africa,2004,73,68,2,2,0.9315068493150684,0.0273972602739726,0.0273972602739726
TUN,Tunisia,Global South,Middle East & North Africa,2005,75,68,1,6,0.9066666666666666,0.013333333333333334,0.08
TUN,Tunisia,Global South,Middle East & North Africa,2006,101,95,1,1,0.9405940594059405,0.009900990099009901,0.009900990099009901
TUN,Tunisia,Global South,Middle East & North Africa,2007,79,72,1,2,0.9113924050632911,0.012658227848101266,0.02531645569620253
TUN,Tunisia,Global South,Middle East & North Africa,2008,78,69,1,2,0.8846153846153846,0.01282051282051282,0.02564102564102564
TUN,Tunisia,Global South,Middle East & North Africa,2009,68,61,1,3,0.8970588235294118,0.014705882352941176,0.04411764705882353
TUN,Tunisia,Global South,Middle East & North Africa,2010,72,66,1,2,0.9166666666666666,0.013888888888888888,0.027777777777777776
TUN,Tunisia,Global South,Middle East & North Africa,2011,69,63,0,4,0.9130434782608695,0,0.057971014492753624
TUN,Tunisia,Global South,Middle East & North Africa,2012,74,68,1,5,0.918918918918919,0.013513513513513514,0.06756756756756757
TUN,Tunisia,Global South,Middle East & North Africa,2013,64,59,0,4,0.921875,0,0.0625
TUN,Tunisia,Global South,Middle East & North Africa,2014,80,75,1,3,0.9375,0.0125,0.0375
TUN,Tunisia,Global South,Middle East & North Africa,2015,78,75,0,3,0.9615384615384616,0,0.038461538461538464
TUN,Tunisia,Global South,Middle East & North Africa,2016,81,75,1,3,0.9259259259259259,0.012345679012345678,0.037037037037037035
TUN,Tunisia,Global South,Middle East & North Africa,2017,94,87,0,5,0.925531914893617,0,0.05319148936170213
TUN,Tunisia,Global South,Middle East & North Africa,2018,107,97,1,5,0.9065420560747663,0.009345794392523364,0.04672897196261682
TUN,Tunisia,Global South,Middle East & North Africa,2019,100,85,0,10,0.85,0,0.1
TUN,Tunisia,Global South,Middle East & North Africa,2020,100,93,0,5,0.93,0,0.05
TUN,Tunisia,Global South,Middle East & North Africa,2021,86,76,0,8,0.8837209302325582,0,0.09302325581395349
TUN,Tunisia,Global South,Middle East & North Africa,2022,89,77,1,8,0.8651685393258427,0.011235955056179775,0.0898876404494382
TUN,Tunisia,Global South,Middle East & North Africa,2023,88,74,1,9,0.8409090909090909,0.011363636363636364,0.10227272727272728
TUN,Tunisia,Global South,Middle East & North Africa,2024,95,84,1,8,0.8842105263157894,0.010526315789473684,0.08421052631578947
TUR,Turkiye,Global South,Europe & Central Asia,2004,73,51,12,8,0.6986301369863014,0.1643835616438356,0.1095890410958904
TUR,Turkiye,Global South,Europe & Central Asia,2005,75,52,10,10,0.6933333333333334,0.13333333333333333,0.13333333333333333
TUR,Turkiye,Global South,Europe & Central Asia,2006,101,74,13,11,0.7326732673267327,0.12871287128712872,0.10891089108910891
TUR,Turkiye,Global South,Europe & Central Asia,2007,79,57,13,7,0.7215189873417721,0.16455696202531644,0.08860759493670886
TUR,Turkiye,Global South,Europe & Central Asia,2008,78,53,10,12,0.6794871794871795,0.1282051282051282,0.15384615384615385
TUR,Turkiye,Global South,Europe & Central Asia,2009,68,44,11,9,0.6470588235294118,0.16176470588235295,0.1323529411764706
TUR,Turkiye,Global South,Europe & Central Asia,2010,72,50,10,11,0.6944444444444444,0.1388888888888889,0.1527777777777778
TUR,Turkiye,Global South,Europe & Central Asia,2011,69,48,11,6,0.6956521739130435,0.15942028985507245,0.08695652173913043
TUR,Turkiye,Global South,Europe & Central Asia,2012,74,51,12,10,0.6891891891891891,0.16216216216216217,0.13513513513513514
TUR,Turkiye,Global South,Europe & Central Asia,2013,64,42,12,8,0.65625,0.1875,0.125
TUR,Turkiye,Global South,Europe & Central Asia,2014,80,55,11,13,0.6875,0.1375,0.1625
TUR,Turkiye,Global South,Europe & Central Asia,2015,78,48,14,14,0.6153846153846154,0.1794871794871795,0.1794871794871795
TUR,Turkiye,Global South,Europe & Central Asia,2016,81,54,15,11,0.6666666666666666,0.18518518518518517,0.13580246913580246
TUR,Turkiye,Global South,Europe & Central Asia,2017,94,60,16,17,0.6382978723404256,0.1702127659574468,0.18085106382978725
TUR,Turkiye,Global South,Europe & Central Asia,2018,107,76,15,15,0.7102803738317757,0.14018691588785046,0.14018691588785046
TUR,Turkiye,Global South,Europe & Central Asia,2019,100,67,15,17,0.67,0.15,0.17
TUR,Turkiye,Global South,Europe & Central Asia,2020,100,73,15,11,0.73,0.15,0.11
TUR,Turkiye,Global South,Europe & Central Asia,2021,86,56,15,14,0.6511627906976745,0.1744186046511628,0.16279069767441862
TUR,Turkiye,Global South,Europe & Central Asia,2022,89,61,16,9,0.6853932584269663,0.1797752808988764,0.10112359550561797
TUR,Turkiye,Global South,Europe & Central Asia,2023,88,55,16,14,0.625,0.18181818181818182,0.1590909090909091
TUR,Turkiye,Global South,Europe & Central Asia,2024,95,60,16,16,0.631578947368421,0.16842105263157894,0.16842105263157894
TZA,Tanzania,Global South,Sub-Saharan Africa,2004,73,67,0,4,0.9178082191780822,0,0.0547945205479452
TZA,Tanzania,Global South,Sub-Saharan Africa,2005,75,70,0,5,0.9333333333333333,0,0.06666666666666667
TZA,Tanzania,Global South,Sub-Saharan Africa,2006,101,83,0,7,0.8217821782178217,0,0.06930693069306931
TZA,Tanzania,Global South,Sub-Saharan Africa,2007,79,73,0,5,0.9240506329113924,0,0.06329113924050633
TZA,Tanzania,Global South,Sub-Saharan Africa,2008,78,63,0,5,0.8076923076923077,0,0.0641025641025641
TZA,Tanzania,Global South,Sub-Saharan Africa,2009,68,60,0,3,0.8823529411764706,0,0.04411764705882353
TZA,Tanzania,Global South,Sub-Saharan Africa,2010,72,59,0,5,0.8194444444444444,0,0.06944444444444445
TZA,Tanzania,Global South,Sub-Saharan Africa,2011,69,51,1,3,0.7391304347826086,0.014492753623188406,0.043478260869565216
TZA,Tanzania,Global South,Sub-Saharan Africa,2012,74,67,0,6,0.9054054054054054,0,0.08108108108108109
TZA,Tanzania,Global South,Sub-Saharan Africa,2013,64,60,0,3,0.9375,0,0.046875
TZA,Tanzania,Global South,Sub-Saharan Africa,2014,80,71,0,7,0.8875,0,0.0875
TZA,Tanzania,Global South,Sub-Saharan Africa,2015,78,71,0,6,0.9102564102564102,0,0.07692307692307693
TZA,Tanzania,Global South,Sub-Saharan Africa,2016,81,72,0,8,0.8888888888888888,0,0.09876543209876543
TZA,Tanzania,Global South,Sub-Saharan Africa,2017,94,85,0,5,0.9042553191489362,0,0.05319148936170213
TZA,Tanzania,Global South,Sub-Saharan Africa,2018,107,91,0,9,0.8504672897196262,0,0.08411214953271028
TZA,Tanzania,Global South,Sub-Saharan Africa,2019,100,67,0,4,0.67,0,0.04
TZA,Tanzania,Global South,Sub-Saharan Africa,2020,100,79,0,6,0.79,0,0.06
TZA,Tanzania,Global South,Sub-Saharan Africa,2021,86,70,0,2,0.813953488372093,0,0.023255813953488372
TZA,Tanzania,Global South,Sub-Saharan Africa,2022,89,54,0,11,0.6067415730337079,0,0.12359550561797752
TZA,Tanzania,Global South,Sub-Saharan Africa,2023,88,75,0,6,0.8522727272727273,0,0.06818181818181818
TZA,Tanzania,Global South,Sub-Saharan Africa,2024,95,78,0,6,0.8210526315789474,0,0.06315789473684211
UGA,Uganda,Global South,Sub-Saharan Africa,2004,73,55,1,12,0.7534246575342466,0.0136986301369863,0.1643835616438356
UGA,Uganda,Global South,Sub-Saharan Africa,2005,75,49,1,19,0.6533333333333333,0.013333333333333334,0.25333333333333335
UGA,Uganda,Global South,Sub-Saharan Africa,2006,101,56,0,21,0.5544554455445545,0,0.2079207920792079
UGA,Uganda,Global South,Sub-Saharan Africa,2007,79,46,1,4,0.5822784810126582,0.012658227848101266,0.05063291139240506
UGA,Uganda,Global South,Sub-Saharan Africa,2008,78,67,1,4,0.8589743589743589,0.01282051282051282,0.05128205128205128
UGA,Uganda,Global South,Sub-Saharan Africa,2009,68,49,1,3,0.7205882352941176,0.014705882352941176,0.04411764705882353
UGA,Uganda,Global South,Sub-Saharan Africa,2010,72,40,1,5,0.5555555555555556,0.013888888888888888,0.06944444444444445
UGA,Uganda,Global South,Sub-Saharan Africa,2011,69,57,0,4,0.8260869565217391,0,0.057971014492753624
UGA,Uganda,Global South,Sub-Saharan Africa,2012,74,66,1,7,0.8918918918918919,0.013513513513513514,0.0945945945945946
UGA,Uganda,Global South,Sub-Saharan Africa,2013,64,55,0,8,0.859375,0,0.125
UGA,Uganda,Global South,Sub-Saharan Africa,2014,80,63,0,9,0.7875,0,0.1125
UGA,Uganda,Global South,Sub-Saharan Africa,2015,78,62,0,6,0.7948717948717948,0,0.07692307692307693
UGA,Uganda,Global South,Sub-Saharan Africa,2016,81,48,2,8,0.5925925925925926,0.024691358024691357,0.09876543209876543
UGA,Uganda,Global South,Sub-Saharan Africa,2017,94,84,2,6,0.8936170212765957,0.02127659574468085,0.06382978723404255
UGA,Uganda,Global South,Sub-Saharan Africa,2018,107,71,1,11,0.6635514018691588,0.009345794392523364,0.102803738317757
UGA,Uganda,Global South,Sub-Saharan Africa,2019,100,86,1,6,0.86,0.01,0.06
UGA,Uganda,Global South,Sub-Saharan Africa,2020,100,73,1,8,0.73,0.01,0.08
UGA,Uganda,Global South,Sub-Saharan Africa,2021,86,72,0,8,0.8372093023255814,0,0.09302325581395349
UGA,Uganda,Global South,Sub-Saharan Africa,2022,89,71,0,17,0.797752808988764,0,0.19101123595505617
UGA,Uganda,Global South,Sub-Saharan Africa,2023,88,72,0,11,0.8181818181818182,0,0.125
UGA,Uganda,Global South,Sub-Saharan Africa,2024,95,77,0,10,0.8105263157894737,0,0.10526315789473684
URY,Uruguay,Global South,Latin America & Caribbean,2004,73,60,0,11,0.821917808219178,0,0.1506849315068493
URY,Uruguay,Global South,Latin America & Caribbean,2005,75,66,0,6,0.88,0,0.08
URY,Uruguay,Global South,Latin America & Caribbean,2006,101,94,1,5,0.9306930693069307,0.009900990099009901,0.04950495049504951
URY,Uruguay,Global South,Latin America & Caribbean,2007,79,75,0,4,0.9493670886075949,0,0.05063291139240506
URY,Uruguay,Global South,Latin America & Caribbean,2008,78,70,0,7,0.8974358974358975,0,0.08974358974358974
URY,Uruguay,Global South,Latin America & Caribbean,2009,68,62,1,5,0.9117647058823529,0.014705882352941176,0.07352941176470588
URY,Uruguay,Global South,Latin America & Caribbean,2010,72,65,1,4,0.9027777777777778,0.013888888888888888,0.05555555555555555
URY,Uruguay,Global South,Latin America & Caribbean,2011,69,63,0,5,0.9130434782608695,0,0.07246376811594203
URY,Uruguay,Global South,Latin America & Caribbean,2012,74,70,0,4,0.9459459459459459,0,0.05405405405405406
URY,Uruguay,Global South,Latin America & Caribbean,2013,64,59,1,4,0.921875,0.015625,0.0625
URY,Uruguay,Global South,Latin America & Caribbean,2014,80,75,0,4,0.9375,0,0.05
URY,Uruguay,Global South,Latin America & Caribbean,2015,78,75,0,3,0.9615384615384616,0,0.038461538461538464
URY,Uruguay,Global South,Latin America & Caribbean,2016,81,76,0,4,0.9382716049382716,0,0.04938271604938271
URY,Uruguay,Global South,Latin America & Caribbean,2017,94,88,0,4,0.9361702127659575,0,0.0425531914893617
URY,Uruguay,Global South,Latin America & Caribbean,2018,107,100,0,6,0.9345794392523364,0,0.056074766355140186
URY,Uruguay,Global South,Latin America & Caribbean,2019,100,95,0,5,0.95,0,0.05
URY,Uruguay,Global South,Latin America & Caribbean,2020,100,87,0,13,0.87,0,0.13
URY,Uruguay,Global South,Latin America & Caribbean,2021,86,74,0,12,0.8604651162790697,0,0.13953488372093023
URY,Uruguay,Global South,Latin America & Caribbean,2022,89,77,0,12,0.8651685393258427,0,0.1348314606741573
URY,Uruguay,Global South,Latin America & Caribbean,2023,88,79,0,9,0.8977272727272727,0,0.10227272727272728
URY,Uruguay,Global South,Latin America & Caribbean,2024,95,86,0,9,0.9052631578947369,0,0.09473684210526316
USA,United States,Global North,North America,2004,73,10,54,9,0.136986301369863,0.7397260273972602,0.1232876712328767
USA,United States,Global North,North America,2005,75,13,55,6,0.17333333333333334,0.7333333333333333,0.08
USA,United States,Global North,North America,2006,101,10,68,23,0.09900990099009901,0.6732673267326733,0.22772277227722773
USA,United States,Global North,North America,2007,79,8,62,9,0.10126582278481013,0.7848101265822784,0.11392405063291139
USA,United States,Global North,North America,2008,78,10,61,7,0.1282051282051282,0.782051282051282,0.08974358974358974
USA,United States,Global North,North America,2009,68,13,45,10,0.19117647058823528,0.6617647058823529,0.14705882352941177
USA,United States,Global North,North America,2010,72,12,46,14,0.16666666666666666,0.6388888888888888,0.19444444444444445
USA,United States,Global North,North America,2011,69,18,42,8,0.2608695652173913,0.6086956521739131,0.11594202898550725
USA,United States,Global North,North America,2012,74,16,47,11,0.21621621621621623,0.6351351351351351,0.14864864864864866
USA,United States,Global North,North America,2013,64,14,43,7,0.21875,0.671875,0.109375
USA,United States,Global North,North America,2014,80,20,49,10,0.25,0.6125,0.125
USA,United States,Global North,North America,2015,78,18,50,10,0.23076923076923078,0.6410256410256411,0.1282051282051282
USA,United States,Global North,North America,2016,81,23,47,11,0.2839506172839506,0.5802469135802469,0.13580246913580246
USA,United States,Global North,North America,2017,94,18,66,10,0.19148936170212766,0.7021276595744681,0.10638297872340426
USA,United States,Global North,North America,2018,107,21,76,10,0.19626168224299065,0.7102803738317757,0.09345794392523364
USA,United States,Global North,North America,2019,100,20,72,8,0.2,0.72,0.08
USA,United States,Global North,North America,2020,100,21,69,10,0.21,0.69,0.1
USA,United States,Global North,North America,2021,86,24,52,9,0.27906976744186046,0.6046511627906976,0.10465116279069768
USA,United States,Global North,North America,2022,89,33,47,9,0.3707865168539326,0.5280898876404494,0.10112359550561797
USA,United States,Global North,North America,2023,88,30,49,9,0.3409090909090909,0.5568181818181818,0.10227272727272728
USA,United States,Global North,North America,2024,95,32,51,11,0.3368421052631579,0.5368421052631579,0.11578947368421053
UZB,Uzbekistan,Global South,Europe & Central Asia,2004,73,38,2,18,0.5205479452054794,0.0273972602739726,0.2465753424657534
UZB,Uzbekistan,Global South,Europe & Central Asia,2005,75,54,4,7,0.72,0.05333333333333334,0.09333333333333334
UZB,Uzbekistan,Global South,Europe & Central Asia,2006,101,66,4,6,0.6534653465346535,0.039603960396039604,0.0594059405940594
UZB,Uzbekistan,Global South,Europe & Central Asia,2007,79,52,4,5,0.6582278481012658,0.05063291139240506,0.06329113924050633
UZB,Uzbekistan,Global South,Europe & Central Asia,2008,78,62,3,6,0.7948717948717948,0.038461538461538464,0.07692307692307693
UZB,Uzbekistan,Global South,Europe & Central Asia,2009,68,56,0,6,0.8235294117647058,0,0.08823529411764706
UZB,Uzbekistan,Global South,Europe & Central Asia,2010,72,56,2,4,0.7777777777777778,0.027777777777777776,0.05555555555555555
UZB,Uzbekistan,Global South,Europe & Central Asia,2011,69,52,4,5,0.7536231884057971,0.057971014492753624,0.07246376811594203
UZB,Uzbekistan,Global South,Europe & Central Asia,2012,74,56,2,8,0.7567567567567568,0.02702702702702703,0.10810810810810811
UZB,Uzbekistan,Global South,Europe & Central Asia,2013,64,50,2,7,0.78125,0.03125,0.109375
UZB,Uzbekistan,Global South,Europe & Central Asia,2014,80,58,3,10,0.725,0.0375,0.125
UZB,Uzbekistan,Global South,Europe & Central Asia,2015,78,60,3,11,0.7692307692307693,0.038461538461538464,0.14102564102564102
UZB,Uzbekistan,Global South,Europe & Central Asia,2016,81,61,3,11,0.7530864197530864,0.037037037037037035,0.13580246913580246
UZB,Uzbekistan,Global South,Europe & Central Asia,2017,94,74,3,9,0.7872340425531915,0.031914893617021274,0.09574468085106383
UZB,Uzbekistan,Global South,Europe & Central Asia,2018,107,74,4,8,0.6915887850467289,0.037383177570093455,0.07476635514018691
UZB,Uzbekistan,Global South,Europe & Central Asia,2019,100,79,2,8,0.79,0.02,0.08
UZB,Uzbekistan,Global South,Europe & Central Asia,2020,100,86,2,5,0.86,0.02,0.05
UZB,Uzbekistan,Global South,Europe & Central Asia,2021,86,68,2,5,0.7906976744186046,0.023255813953488372,0.05813953488372093
UZB,Uzbekistan,Global South,Europe & Central Asia,2022,89,68,3,11,0.7640449438202247,0.033707865168539325,0.12359550561797752
UZB,Uzbekistan,Global South,Europe & Central Asia,2023,88,70,2,8,0.7954545454545454,0.022727272727272728,0.09090909090909091
UZB,Uzbekistan,Global South,Europe & Central Asia,2024,95,74,2,8,0.7789473684210526,0.021052631578947368,0.08421052631578947
VNM,Viet Nam,Global South,East Asia & Pacific,2004,73,63,2,3,0.863013698630137,0.0273972602739726,0.0410958904109589
