iso3c,country,year,country_name_wdi,global_group,region,include_flag,who_name_override,wgi_name_override,notes,indicator,value
URY,Uruguay,2017,Uruguay,Global South,Latin America & Caribbean,yes,NA,NA,NA,NY.GDP.PCAP.PP.KD,29762.4333171685
URY,Uruguay,2017,Uruguay,Global South,Latin America & Caribbean,yes,NA,NA,NA,SP.POP.TOTL,3388438
URY,Uruguay,2017,Uruguay,Global South,Latin America & Caribbean,yes,NA,NA,NA,SE.ADT.LITR.ZS,98.620002746582
URY,Uruguay,2017,Uruguay,Global South,Latin America & Caribbean,yes,NA,NA,NA,IT.NET.USER.ZS,70.3223543994698
URY,Uruguay,2017,Uruguay,Global South,Latin America & Caribbean,yes,NA,NA,NA,GB.XPD.RSDV.GD.ZS,0.44052
URY,Uruguay,2018,Uruguay,Global South,Latin America & Caribbean,yes,NA,NA,NA,SH.XPD.CHEX.GD.ZS,8.9001112
URY,Uruguay,2018,Uruguay,Global South,Latin America & Caribbean,yes,NA,NA,NA,SH.MED.PHYS.ZS,NA
URY,Uruguay,2018,Uruguay,Global South,Latin America & Caribbean,yes,NA,NA,NA,SH.MED.NUMW.P3,6.773
URY,Uruguay,2018,Uruguay,Global South,Latin America & Caribbean,yes,NA,NA,NA,SH.MED.BEDS.ZS,2.52
URY,Uruguay,2018,Uruguay,Global South,Latin America & Caribbean,yes,NA,NA,NA,SP.DYN.LE00.IN,77.527
URY,Uruguay,2018,Uruguay,Global South,Latin America & Caribbean,yes,NA,NA,NA,NY.GDP.PCAP.PP.KD,29757.9388543783
URY,Uruguay,2018,Uruguay,Global South,Latin America & Caribbean,yes,NA,NA,NA,SP.POP.TOTL,3394534
URY,Uruguay,2018,Uruguay,Global South,Latin America & Caribbean,yes,NA,NA,NA,SE.ADT.LITR.ZS,98.6999969482422
URY,Uruguay,2018,Uruguay,Global South,Latin America & Caribbean,yes,NA,NA,NA,IT.NET.USER.ZS,80.7268428795854
URY,Uruguay,2018,Uruguay,Global South,Latin America & Caribbean,yes,NA,NA,NA,GB.XPD.RSDV.GD.ZS,0.50484
URY,Uruguay,2019,Uruguay,Global South,Latin America & Caribbean,yes,NA,NA,NA,SH.XPD.CHEX.GD.ZS,9.240695
URY,Uruguay,2019,Uruguay,Global South,Latin America & Caribbean,yes,NA,NA,NA,SH.MED.PHYS.ZS,NA
URY,Uruguay,2019,Uruguay,Global South,Latin America & Caribbean,yes,NA,NA,NA,SH.MED.NUMW.P3,6.633
URY,Uruguay,2019,Uruguay,Global South,Latin America & Caribbean,yes,NA,NA,NA,SH.MED.BEDS.ZS,2.5
URY,Uruguay,2019,Uruguay,Global South,Latin America & Caribbean,yes,NA,NA,NA,SP.DYN.LE00.IN,77.503
URY,Uruguay,2019,Uruguay,Global South,Latin America & Caribbean,yes,NA,NA,NA,NY.GDP.PCAP.PP.KD,30010.5742615797
URY,Uruguay,2019,Uruguay,Global South,Latin America & Caribbean,yes,NA,NA,NA,SP.POP.TOTL,3397206
URY,Uruguay,2019,Uruguay,Global South,Latin America & Caribbean,yes,NA,NA,NA,SE.ADT.LITR.ZS,98.7699966430664
URY,Uruguay,2019,Uruguay,Global South,Latin America & Caribbean,yes,NA,NA,NA,IT.NET.USER.ZS,83.3515337667548
URY,Uruguay,2019,Uruguay,Global South,Latin America & Caribbean,yes,NA,NA,NA,GB.XPD.RSDV.GD.ZS,0.56805
URY,Uruguay,2020,Uruguay,Global South,Latin America & Caribbean,yes,NA,NA,NA,SH.XPD.CHEX.GD.ZS,9.08774948
URY,Uruguay,2020,Uruguay,Global South,Latin America & Caribbean,yes,NA,NA,NA,SH.MED.PHYS.ZS,NA
URY,Uruguay,2020,Uruguay,Global South,Latin America & Caribbean,yes,NA,NA,NA,SH.MED.NUMW.P3,7.35
URY,Uruguay,2020,Uruguay,Global South,Latin America & Caribbean,yes,NA,NA,NA,SH.MED.BEDS.ZS,2.52
URY,Uruguay,2020,Uruguay,Global South,Latin America & Caribbean,yes,NA,NA,NA,SP.DYN.LE00.IN,78.381
URY,Uruguay,2020,Uruguay,Global South,Latin America & Caribbean,yes,NA,NA,NA,NY.GDP.PCAP.PP.KD,27788.1854968153
URY,Uruguay,2020,Uruguay,Global South,Latin America & Caribbean,yes,NA,NA,NA,SP.POP.TOTL,3398968
URY,Uruguay,2020,Uruguay,Global South,Latin America & Caribbean,yes,NA,NA,NA,SE.ADT.LITR.ZS,98.9596198051761
URY,Uruguay,2020,Uruguay,Global South,Latin America & Caribbean,yes,NA,NA,NA,IT.NET.USER.ZS,85.47100067
URY,Uruguay,2020,Uruguay,Global South,Latin America & Caribbean,yes,NA,NA,NA,GB.XPD.RSDV.GD.ZS,0.67606
URY,Uruguay,2021,Uruguay,Global South,Latin America & Caribbean,yes,NA,NA,NA,SH.XPD.CHEX.GD.ZS,8.91955471
URY,Uruguay,2021,Uruguay,Global South,Latin America & Caribbean,yes,NA,NA,NA,SH.MED.PHYS.ZS,4.548
URY,Uruguay,2021,Uruguay,Global South,Latin America & Caribbean,yes,NA,NA,NA,SH.MED.NUMW.P3,7.269
URY,Uruguay,2021,Uruguay,Global South,Latin America & Caribbean,yes,NA,NA,NA,SH.MED.BEDS.ZS,2.5
URY,Uruguay,2021,Uruguay,Global South,Latin America & Caribbean,yes,NA,NA,NA,SP.DYN.LE00.IN,75.434
URY,Uruguay,2021,Uruguay,Global South,Latin America & Caribbean,yes,NA,NA,NA,NY.GDP.PCAP.PP.KD,29431.8850087471
URY,Uruguay,2021,Uruguay,Global South,Latin America & Caribbean,yes,NA,NA,NA,SP.POP.TOTL,3396695
URY,Uruguay,2021,Uruguay,Global South,Latin America & Caribbean,yes,NA,NA,NA,SE.ADT.LITR.ZS,NA
URY,Uruguay,2021,Uruguay,Global South,Latin America & Caribbean,yes,NA,NA,NA,IT.NET.USER.ZS,87.64440155
URY,Uruguay,2021,Uruguay,Global South,Latin America & Caribbean,yes,NA,NA,NA,GB.XPD.RSDV.GD.ZS,0.61467
URY,Uruguay,2022,Uruguay,Global South,Latin America & Caribbean,yes,NA,NA,NA,SH.XPD.CHEX.GD.ZS,8.89015961
URY,Uruguay,2022,Uruguay,Global South,Latin America & Caribbean,yes,NA,NA,NA,SH.MED.PHYS.ZS,4.674
URY,Uruguay,2022,Uruguay,Global South,Latin America & Caribbean,yes,NA,NA,NA,SH.MED.NUMW.P3,7.386
URY,Uruguay,2022,Uruguay,Global South,Latin America & Caribbean,yes,NA,NA,NA,SH.MED.BEDS.ZS,2.51
URY,Uruguay,2022,Uruguay,Global South,Latin America & Caribbean,yes,NA,NA,NA,SP.DYN.LE00.IN,76.468
URY,Uruguay,2022,Uruguay,Global South,Latin America & Caribbean,yes,NA,NA,NA,NY.GDP.PCAP.PP.KD,30804.7032775797
URY,Uruguay,2022,Uruguay,Global South,Latin America & Caribbean,yes,NA,NA,NA,SP.POP.TOTL,3390913
URY,Uruguay,2022,Uruguay,Global South,Latin America & Caribbean,yes,NA,NA,NA,SE.ADT.LITR.ZS,98.8499984741211
URY,Uruguay,2022,Uruguay,Global South,Latin America & Caribbean,yes,NA,NA,NA,IT.NET.USER.ZS,89.87304314
URY,Uruguay,2022,Uruguay,Global South,Latin America & Caribbean,yes,NA,NA,NA,GB.XPD.RSDV.GD.ZS,0.62206
URY,Uruguay,2023,Uruguay,Global South,Latin America & Caribbean,yes,NA,NA,NA,SH.XPD.CHEX.GD.ZS,9.01887608
URY,Uruguay,2023,Uruguay,Global South,Latin America & Caribbean,yes,NA,NA,NA,SH.MED.PHYS.ZS,NA
URY,Uruguay,2023,Uruguay,Global South,Latin America & Caribbean,yes,NA,NA,NA,SH.MED.NUMW.P3,NA
URY,Uruguay,2023,Uruguay,Global South,Latin America & Caribbean,yes,NA,NA,NA,SH.MED.BEDS.ZS,2.44
URY,Uruguay,2023,Uruguay,Global South,Latin America & Caribbean,yes,NA,NA,NA,SP.DYN.LE00.IN,78.138
URY,Uruguay,2023,Uruguay,Global South,Latin America & Caribbean,yes,NA,NA,NA,NY.GDP.PCAP.PP.KD,31059.2537072459
URY,Uruguay,2023,Uruguay,Global South,Latin America & Caribbean,yes,NA,NA,NA,SP.POP.TOTL,3388081
URY,Uruguay,2023,Uruguay,Global South,Latin America & Caribbean,yes,NA,NA,NA,SE.ADT.LITR.ZS,98.8254937778285
URY,Uruguay,2023,Uruguay,Global South,Latin America & Caribbean,yes,NA,NA,NA,IT.NET.USER.ZS,90.92590332
URY,Uruguay,2023,Uruguay,Global South,Latin America & Caribbean,yes,NA,NA,NA,GB.XPD.RSDV.GD.ZS,0.70196
URY,Uruguay,2024,Uruguay,Global South,Latin America & Caribbean,yes,NA,NA,NA,SH.XPD.CHEX.GD.ZS,NA
URY,Uruguay,2024,Uruguay,Global South,Latin America & Caribbean,yes,NA,NA,NA,SH.MED.PHYS.ZS,NA
URY,Uruguay,2024,Uruguay,Global South,Latin America & Caribbean,yes,NA,NA,NA,SH.MED.NUMW.P3,NA
URY,Uruguay,2024,Uruguay,Global South,Latin America & Caribbean,yes,NA,NA,NA,SH.MED.BEDS.ZS,NA
URY,Uruguay,2024,Uruguay,Global South,Latin America & Caribbean,yes,NA,NA,NA,SP.DYN.LE00.IN,78.287
URY,Uruguay,2024,Uruguay,Global South,Latin America & Caribbean,yes,NA,NA,NA,NY.GDP.PCAP.PP.KD,32038.7727288227
URY,Uruguay,2024,Uruguay,Global South,Latin America & Caribbean,yes,NA,NA,NA,SP.POP.TOTL,3386588
URY,Uruguay,2024,Uruguay,Global South,Latin America & Caribbean,yes,NA,NA,NA,SE.ADT.LITR.ZS,98.9100036621094
URY,Uruguay,2024,Uruguay,Global South,Latin America & Caribbean,yes,NA,NA,NA,IT.NET.USER.ZS,91.99109007
URY,Uruguay,2024,Uruguay,Global South,Latin America & Caribbean,yes,NA,NA,NA,GB.XPD.RSDV.GD.ZS,NA
ECU,Ecuador,2004,Ecuador,Global South,Latin America & Caribbean,yes,NA,NA,NA,SH.XPD.CHEX.GD.ZS,5.88152218
ECU,Ecuador,2004,Ecuador,Global South,Latin America & Caribbean,yes,NA,NA,NA,SH.MED.PHYS.ZS,0.884
ECU,Ecuador,2004,Ecuador,Global South,Latin America & Caribbean,yes,NA,NA,NA,SH.MED.NUMW.P3,NA
ECU,Ecuador,2004,Ecuador,Global South,Latin America & Caribbean,yes,NA,NA,NA,SH.MED.BEDS.ZS,1.56
ECU,Ecuador,2004,Ecuador,Global South,Latin America & Caribbean,yes,NA,NA,NA,SP.DYN.LE00.IN,73.868
ECU,Ecuador,2004,Ecuador,Global South,Latin America & Caribbean,yes,NA,NA,NA,NY.GDP.PCAP.PP.KD,10290.6634264766
ECU,Ecuador,2004,Ecuador,Global South,Latin America & Caribbean,yes,NA,NA,NA,SP.POP.TOTL,13608701
ECU,Ecuador,2004,Ecuador,Global South,Latin America & Caribbean,yes,NA,NA,NA,SE.ADT.LITR.ZS,NA
ECU,Ecuador,2004,Ecuador,Global South,Latin America & Caribbean,yes,NA,NA,NA,IT.NET.USER.ZS,4.83444263759525
ECU,Ecuador,2004,Ecuador,Global South,Latin America & Caribbean,yes,NA,NA,NA,GB.XPD.RSDV.GD.ZS,NA
ECU,Ecuador,2005,Ecuador,Global South,Latin America & Caribbean,yes,NA,NA,NA,SH.XPD.CHEX.GD.ZS,5.85904884
ECU,Ecuador,2005,Ecuador,Global South,Latin America & Caribbean,yes,NA,NA,NA,SH.MED.PHYS.ZS,0.902
ECU,Ecuador,2005,Ecuador,Global South,Latin America & Caribbean,yes,NA,NA,NA,SH.MED.NUMW.P3,NA
ECU,Ecuador,2005,Ecuador,Global South,Latin America & Caribbean,yes,NA,NA,NA,SH.MED.BEDS.ZS,1.54
ECU,Ecuador,2005,Ecuador,Global South,Latin America & Caribbean,yes,NA,NA,NA,SP.DYN.LE00.IN,73.909
ECU,Ecuador,2005,Ecuador,Global South,Latin America & Caribbean,yes,NA,NA,NA,NY.GDP.PCAP.PP.KD,10660.2046228939
ECU,Ecuador,2005,Ecuador,Global South,Latin America & Caribbean,yes,NA,NA,NA,SP.POP.TOTL,13846163
ECU,Ecuador,2005,Ecuador,Global South,Latin America & Caribbean,yes,NA,NA,NA,SE.ADT.LITR.ZS,NA
ECU,Ecuador,2005,Ecuador,Global South,Latin America & Caribbean,yes,NA,NA,NA,IT.NET.USER.ZS,5.994299889
ECU,Ecuador,2005,Ecuador,Global South,Latin America & Caribbean,yes,NA,NA,NA,GB.XPD.RSDV.GD.ZS,NA
ECU,Ecuador,2006,Ecuador,Global South,Latin America & Caribbean,yes,NA,NA,NA,SH.XPD.CHEX.GD.ZS,5.93617773
ECU,Ecuador,2006,Ecuador,Global South,Latin America & Caribbean,yes,NA,NA,NA,SH.MED.PHYS.ZS,0.895
ECU,Ecuador,2006,Ecuador,Global South,Latin America & Caribbean,yes,NA,NA,NA,SH.MED.NUMW.P3,NA
ECU,Ecuador,2006,Ecuador,Global South,Latin America & Caribbean,yes,NA,NA,NA,SH.MED.BEDS.ZS,1.42
ECU,Ecuador,2006,Ecuador,Global South,Latin America & Caribbean,yes,NA,NA,NA,SP.DYN.LE00.IN,74.01
ECU,Ecuador,2006,Ecuador,Global South,Latin America & Caribbean,yes,NA,NA,NA,NY.GDP.PCAP.PP.KD,10933.4897470283
ECU,Ecuador,2006,Ecuador,Global South,Latin America & Caribbean,yes,NA,NA,NA,SP.POP.TOTL,14086131
ECU,Ecuador,2006,Ecuador,Global South,Latin America & Caribbean,yes,NA,NA,NA,SE.ADT.LITR.ZS,NA
ECU,Ecuador,2006,Ecuador,Global South,Latin America & Caribbean,yes,NA,NA,NA,IT.NET.USER.ZS,7.199999809
ECU,Ecuador,2006,Ecuador,Global South,Latin America & Caribbean,yes,NA,NA,NA,GB.XPD.RSDV.GD.ZS,0.13176
ECU,Ecuador,2007,Ecuador,Global South,Latin America & Caribbean,yes,NA,NA,NA,SH.XPD.CHEX.GD.ZS,5.55722475
ECU,Ecuador,2007,Ecuador,Global South,Latin America & Caribbean,yes,NA,NA,NA,SH.MED.PHYS.ZS,0.978
ECU,Ecuador,2007,Ecuador,Global South,Latin America & Caribbean,yes,NA,NA,NA,SH.MED.NUMW.P3,NA
ECU,Ecuador,2007,Ecuador,Global South,Latin America & Caribbean,yes,NA,NA,NA,SH.MED.BEDS.ZS,1.43
ECU,Ecuador,2007,Ecuador,Global South,Latin America & Caribbean,yes,NA,NA,NA,SP.DYN.LE00.IN,74.226
ECU,Ecuador,2007,Ecuador,Global South,Latin America & Caribbean,yes,NA,NA,NA,NY.GDP.PCAP.PP.KD,10952.8226853948
ECU,Ecuador,2007,Ecuador,Global South,Latin America & Caribbean,yes,NA,NA,NA,SP.POP.TOTL,14328773
ECU,Ecuador,2007,Ecuador,Global South,Latin America & Caribbean,yes,NA,NA,NA,SE.ADT.LITR.ZS,92.0999984741211
ECU,Ecuador,2007,Ecuador,Global South,Latin America & Caribbean,yes,NA,NA,NA,IT.NET.USER.ZS,10.80000019
ECU,Ecuador,2007,Ecuador,Global South,Latin America & Caribbean,yes,NA,NA,NA,GB.XPD.RSDV.GD.ZS,0.13501
ECU,Ecuador,2008,Ecuador,Global South,Latin America & Caribbean,yes,NA,NA,NA,SH.XPD.CHEX.GD.ZS,5.52174902
ECU,Ecuador,2008,Ecuador,Global South,Latin America & Caribbean,yes,NA,NA,NA,SH.MED.PHYS.ZS,1.096
ECU,Ecuador,2008,Ecuador,Global South,Latin America & Caribbean,yes,NA,NA,NA,SH.MED.NUMW.P3,NA
ECU,Ecuador,2008,Ecuador,Global South,Latin America & Caribbean,yes,NA,NA,NA,SH.MED.BEDS.ZS,1.62
ECU,Ecuador,2008,Ecuador,Global South,Latin America & Caribbean,yes,NA,NA,NA,SP.DYN.LE00.IN,74.709
ECU,Ecuador,2008,Ecuador,Global South,Latin America & Caribbean,yes,NA,NA,NA,NY.GDP.PCAP.PP.KD,11474.5257023541
ECU,Ecuador,2008,Ecuador,Global South,Latin America & Caribbean,yes,NA,NA,NA,SP.POP.TOTL,14575202
ECU,Ecuador,2008,Ecuador,Global South,Latin America & Caribbean,yes,NA,NA,NA,SE.ADT.LITR.ZS,92.3899993896484
ECU,Ecuador,2008,Ecuador,Global South,Latin America & Caribbean,yes,NA,NA,NA,IT.NET.USER.ZS,18.8
ECU,Ecuador,2008,Ecuador,Global South,Latin America & Caribbean,yes,NA,NA,NA,GB.XPD.RSDV.GD.ZS,0.23011
ECU,Ecuador,2009,Ecuador,Global South,Latin America & Caribbean,yes,NA,NA,NA,SH.XPD.CHEX.GD.ZS,6.03388453
ECU,Ecuador,2009,Ecuador,Global South,Latin America & Caribbean,yes,NA,NA,NA,SH.MED.PHYS.ZS,1.216
ECU,Ecuador,2009,Ecuador,Global South,Latin America & Caribbean,yes,NA,NA,NA,SH.MED.NUMW.P3,1.873
ECU,Ecuador,2009,Ecuador,Global South,Latin America & Caribbean,yes,NA,NA,NA,SH.MED.BEDS.ZS,1.51
ECU,Ecuador,2009,Ecuador,Global South,Latin America & Caribbean,yes,NA,NA,NA,SP.DYN.LE00.IN,74.901
ECU,Ecuador,2009,Ecuador,Global South,Latin America & Caribbean,yes,NA,NA,NA,NY.GDP.PCAP.PP.KD,11403.5277978831
ECU,Ecuador,2009,Ecuador,Global South,Latin America & Caribbean,yes,NA,NA,NA,SP.POP.TOTL,14825954
ECU,Ecuador,2009,Ecuador,Global South,Latin America & Caribbean,yes,NA,NA,NA,SE.ADT.LITR.ZS,92.25
ECU,Ecuador,2009,Ecuador,Global South,Latin America & Caribbean,yes,NA,NA,NA,IT.NET.USER.ZS,24.6
ECU,Ecuador,2009,Ecuador,Global South,Latin America & Caribbean,yes,NA,NA,NA,GB.XPD.RSDV.GD.ZS,0.41055
ECU,Ecuador,2010,Ecuador,Global South,Latin America & Caribbean,yes,NA,NA,NA,SH.XPD.CHEX.GD.ZS,6.34925699
ECU,Ecuador,2010,Ecuador,Global South,Latin America & Caribbean,yes,NA,NA,NA,SH.MED.PHYS.ZS,1.283
ECU,Ecuador,2010,Ecuador,Global South,Latin America & Caribbean,yes,NA,NA,NA,SH.MED.NUMW.P3,1.652
ECU,Ecuador,2010,Ecuador,Global South,Latin America & Caribbean,yes,NA,NA,NA,SH.MED.BEDS.ZS,1.58
ECU,Ecuador,2010,Ecuador,Global South,Latin America & Caribbean,yes,NA,NA,NA,SP.DYN.LE00.IN,75.188
ECU,Ecuador,2010,Ecuador,Global South,Latin America & Caribbean,yes,NA,NA,NA,NY.GDP.PCAP.PP.KD,11665.6978598204
ECU,Ecuador,2010,Ecuador,Global South,Latin America & Caribbean,yes,NA,NA,NA,SP.POP.TOTL,15076695
ECU,Ecuador,2010,Ecuador,Global South,Latin America & Caribbean,yes,NA,NA,NA,SE.ADT.LITR.ZS,91.8499984741211
ECU,Ecuador,2010,Ecuador,Global South,Latin America & Caribbean,yes,NA,NA,NA,IT.NET.USER.ZS,29.03
ECU,Ecuador,2010,Ecuador,Global South,Latin America & Caribbean,yes,NA,NA,NA,GB.XPD.RSDV.GD.ZS,0.41127
ECU,Ecuador,2011,Ecuador,Global South,Latin America & Caribbean,yes,NA,NA,NA,SH.XPD.CHEX.GD.ZS,6.60509682
ECU,Ecuador,2011,Ecuador,Global South,Latin America & Caribbean,yes,NA,NA,NA,SH.MED.PHYS.ZS,1.382
ECU,Ecuador,2011,Ecuador,Global South,Latin America & Caribbean,yes,NA,NA,NA,SH.MED.NUMW.P3,2.064
ECU,Ecuador,2011,Ecuador,Global South,Latin America & Caribbean,yes,NA,NA,NA,SH.MED.BEDS.ZS,1.6
ECU,Ecuador,2011,Ecuador,Global South,Latin America & Caribbean,yes,NA,NA,NA,SP.DYN.LE00.IN,75.179
ECU,Ecuador,2011,Ecuador,Global South,Latin America & Caribbean,yes,NA,NA,NA,NY.GDP.PCAP.PP.KD,12449.0785549218
ECU,Ecuador,2011,Ecuador,Global South,Latin America & Caribbean,yes,NA,NA,NA,SP.POP.TOTL,15326227
ECU,Ecuador,2011,Ecuador,Global South,Latin America & Caribbean,yes,NA,NA,NA,SE.ADT.LITR.ZS,91.5899963378906
ECU,Ecuador,2011,Ecuador,Global South,Latin America & Caribbean,yes,NA,NA,NA,IT.NET.USER.ZS,31.3668083587433
ECU,Ecuador,2011,Ecuador,Global South,Latin America & Caribbean,yes,NA,NA,NA,GB.XPD.RSDV.GD.ZS,0.34115
ECU,Ecuador,2012,Ecuador,Global South,Latin America & Caribbean,yes,NA,NA,NA,SH.XPD.CHEX.GD.ZS,6.87859821
ECU,Ecuador,2012,Ecuador,Global South,Latin America & Caribbean,yes,NA,NA,NA,SH.MED.PHYS.ZS,1.561
ECU,Ecuador,2012,Ecuador,Global South,Latin America & Caribbean,yes,NA,NA,NA,SH.MED.NUMW.P3,NA
ECU,Ecuador,2012,Ecuador,Global South,Latin America & Caribbean,yes,NA,NA,NA,SH.MED.BEDS.ZS,1.49
ECU,Ecuador,2012,Ecuador,Global South,Latin America & Caribbean,yes,NA,NA,NA,SP.DYN.LE00.IN,75.486
ECU,Ecuador,2012,Ecuador,Global South,Latin America & Caribbean,yes,NA,NA,NA,NY.GDP.PCAP.PP.KD,12961.0267423765
ECU,Ecuador,2012,Ecuador,Global South,Latin America & Caribbean,yes,NA,NA,NA,SP.POP.TOTL,15572194
ECU,Ecuador,2012,Ecuador,Global South,Latin America & Caribbean,yes,NA,NA,NA,SE.ADT.LITR.ZS,92.0599975585938
ECU,Ecuador,2012,Ecuador,Global South,Latin America & Caribbean,yes,NA,NA,NA,IT.NET.USER.ZS,35.1351464545516
ECU,Ecuador,2012,Ecuador,Global South,Latin America & Caribbean,yes,NA,NA,NA,GB.XPD.RSDV.GD.ZS,0.33308
ECU,Ecuador,2013,Ecuador,Global South,Latin America & Caribbean,yes,NA,NA,NA,SH.XPD.CHEX.GD.ZS,6.77866411
ECU,Ecuador,2013,Ecuador,Global South,Latin America & Caribbean,yes,NA,NA,NA,SH.MED.PHYS.ZS,1.645
ECU,Ecuador,2013,Ecuador,Global South,Latin America & Caribbean,yes,NA,NA,NA,SH.MED.NUMW.P3,1.934
ECU,Ecuador,2013,Ecuador,Global South,Latin America & Caribbean,yes,NA,NA,NA,SH.MED.BEDS.ZS,1.5
ECU,Ecuador,2013,Ecuador,Global South,Latin America & Caribbean,yes,NA,NA,NA,SP.DYN.LE00.IN,75.832
ECU,Ecuador,2013,Ecuador,Global South,Latin America & Caribbean,yes,NA,NA,NA,NY.GDP.PCAP.PP.KD,13689.1520460125
ECU,Ecuador,2013,Ecuador,Global South,Latin America & Caribbean,yes,NA,NA,NA,SP.POP.TOTL,15807128
ECU,Ecuador,2013,Ecuador,Global South,Latin America & Caribbean,yes,NA,NA,NA,SE.ADT.LITR.ZS,93.2900009155273
ECU,Ecuador,2013,Ecuador,Global South,Latin America & Caribbean,yes,NA,NA,NA,IT.NET.USER.ZS,40.279121941
ECU,Ecuador,2013,Ecuador,Global South,Latin America & Caribbean,yes,NA,NA,NA,GB.XPD.RSDV.GD.ZS,0.37423
ECU,Ecuador,2014,Ecuador,Global South,Latin America & Caribbean,yes,NA,NA,NA,SH.XPD.CHEX.GD.ZS,6.76601839
ECU,Ecuador,2014,Ecuador,Global South,Latin America & Caribbean,yes,NA,NA,NA,SH.MED.PHYS.ZS,1.684
ECU,Ecuador,2014,Ecuador,Global South,Latin America & Caribbean,yes,NA,NA,NA,SH.MED.NUMW.P3,2.182
ECU,Ecuador,2014,Ecuador,Global South,Latin America & Caribbean,yes,NA,NA,NA,SH.MED.BEDS.ZS,1.54
ECU,Ecuador,2014,Ecuador,Global South,Latin America & Caribbean,yes,NA,NA,NA,SP.DYN.LE00.IN,76.141
ECU,Ecuador,2014,Ecuador,Global South,Latin America & Caribbean,yes,NA,NA,NA,NY.GDP.PCAP.PP.KD,14064.7992246727
ECU,Ecuador,2014,Ecuador,Global South,Latin America & Caribbean,yes,NA,NA,NA,SP.POP.TOTL,16035124
ECU,Ecuador,2014,Ecuador,Global South,Latin America & Caribbean,yes,NA,NA,NA,SE.ADT.LITR.ZS,94.2200012207031
ECU,Ecuador,2014,Ecuador,Global South,Latin America & Caribbean,yes,NA,NA,NA,IT.NET.USER.ZS,45.5903906666095
ECU,Ecuador,2014,Ecuador,Global South,Latin America & Caribbean,yes,NA,NA,NA,GB.XPD.RSDV.GD.ZS,0.43839
ECU,Ecuador,2015,Ecuador,Global South,Latin America & Caribbean,yes,NA,NA,NA,SH.XPD.CHEX.GD.ZS,7.76786041
ECU,Ecuador,2015,Ecuador,Global South,Latin America & Caribbean,yes,NA,NA,NA,SH.MED.PHYS.ZS,1.806
ECU,Ecuador,2015,Ecuador,Global South,Latin America & Caribbean,yes,NA,NA,NA,SH.MED.NUMW.P3,2.504
ECU,Ecuador,2015,Ecuador,Global South,Latin America & Caribbean,yes,NA,NA,NA,SH.MED.BEDS.ZS,1.52
ECU,Ecuador,2015,Ecuador,Global South,Latin America & Caribbean,yes,NA,NA,NA,SP.DYN.LE00.IN,76.222
ECU,Ecuador,2015,Ecuador,Global South,Latin America & Caribbean,yes,NA,NA,NA,NY.GDP.PCAP.PP.KD,13881.5700738105
ECU,Ecuador,2015,Ecuador,Global South,Latin America & Caribbean,yes,NA,NA,NA,SP.POP.TOTL,16266225
ECU,Ecuador,2015,Ecuador,Global South,Latin America & Caribbean,yes,NA,NA,NA,SE.ADT.LITR.ZS,94.4599990844727
ECU,Ecuador,2015,Ecuador,Global South,Latin America & Caribbean,yes,NA,NA,NA,IT.NET.USER.ZS,48.9404337892669
ECU,Ecuador,2015,Ecuador,Global South,Latin America & Caribbean,yes,NA,NA,NA,GB.XPD.RSDV.GD.ZS,NA
ECU,Ecuador,2016,Ecuador,Global South,Latin America & Caribbean,yes,NA,NA,NA,SH.XPD.CHEX.GD.ZS,7.58817482
ECU,Ecuador,2016,Ecuador,Global South,Latin America & Caribbean,yes,NA,NA,NA,SH.MED.PHYS.ZS,2.055
ECU,Ecuador,2016,Ecuador,Global South,Latin America & Caribbean,yes,NA,NA,NA,SH.MED.NUMW.P3,2.852
ECU,Ecuador,2016,Ecuador,Global South,Latin America & Caribbean,yes,NA,NA,NA,SH.MED.BEDS.ZS,1.38
ECU,Ecuador,2016,Ecuador,Global South,Latin America & Caribbean,yes,NA,NA,NA,SP.DYN.LE00.IN,76.094
ECU,Ecuador,2016,Ecuador,Global South,Latin America & Caribbean,yes,NA,NA,NA,NY.GDP.PCAP.PP.KD,13586.5160772568
ECU,Ecuador,2016,Ecuador,Global South,Latin America & Caribbean,yes,NA,NA,NA,SP.POP.TOTL,16505139
ECU,Ecuador,2016,Ecuador,Global South,Latin America & Caribbean,yes,NA,NA,NA,SE.ADT.LITR.ZS,94.3499984741211
ECU,Ecuador,2016,Ecuador,Global South,Latin America & Caribbean,yes,NA,NA,NA,IT.NET.USER.ZS,54.0629247288864
ECU,Ecuador,2016,Ecuador,Global South,Latin America & Caribbean,yes,NA,NA,NA,GB.XPD.RSDV.GD.ZS,NA
ECU,Ecuador,2017,Ecuador,Global South,Latin America & Caribbean,yes,NA,NA,NA,SH.XPD.CHEX.GD.ZS,7.52484131
ECU,Ecuador,2017,Ecuador,Global South,Latin America & Caribbean,yes,NA,NA,NA,SH.MED.PHYS.ZS,2.225
ECU,Ecuador,2017,Ecuador,Global South,Latin America & Caribbean,yes,NA,NA,NA,SH.MED.NUMW.P3,2.831
ECU,Ecuador,2017,Ecuador,Global South,Latin America & Caribbean,yes,NA,NA,NA,SH.MED.BEDS.ZS,1.4
ECU,Ecuador,2017,Ecuador,Global South,Latin America & Caribbean,yes,NA,NA,NA,SP.DYN.LE00.IN,76.22
ECU,Ecuador,2017,Ecuador,Global South,Latin America & Caribbean,yes,NA,NA,NA,NY.GDP.PCAP.PP.KD,14179.1537503305
