iso3c,year,un_degree,un_strength,un_eigen,un_betweenness,un_closeness,un_local_clustering,un_network_density,un_network_clustering,un_network_components,country_name_wdi,global_group,region,include_flag,who_name_override,wgi_name_override,notes
AUT,2010,0.15151515151515152,13.899061032863852,0,0.0022675736961451248,0.5125296689675375,0.6380952380952382,0.14343434343434341,0.5894803740581499,2,Austria,Global North,Europe,yes,NA,NA,NA
AZE,2010,0.10101010101010101,9.146733639267257,0.28339314365835505,0,0.48506646975970924,0.7111111111111111,0.14343434343434341,0.5894803740581499,2,Azerbaijan,Global South,Europe & Central Asia,yes,NA,NA,NA
BEL,2010,0.13131313131313133,12.02699530516432,0,0.004947433518862091,0.5360813456815037,0.5384615384615384,0.14343434343434341,0.5894803740581499,2,Belgium,Global North,Europe,yes,NA,NA,NA
BGD,2010,0.2222222222222222,20.98728778685524,0.5854933491582136,0,0.5255081243581431,0.42857142857142855,0.14343434343434341,0.5894803740581499,2,Bangladesh,Global South,South Asia,yes,NA,NA,NA
BGR,2010,0.15151515151515152,14.041046277665997,0,0.0012368583797155227,0.49576651467177035,0.7619047619047619,0.14343434343434341,0.5894803740581499,2,Bulgaria,Global North,Europe,yes,NA,NA,NA
BOL,2010,0.13131313131313133,12.454846052031083,0.3622927222866155,8.245722531436817e-4,0.518548409114567,0.5512820512820512,0.14343434343434341,0.5894803740581499,2,Bolivia,Global South,Latin America & Caribbean,yes,NA,NA,NA
BRA,2010,0.13131313131313133,12.180319581224534,0.26310004844869483,0.0016491445062873633,0.5332156221104155,0.4358974358974359,0.14343434343434341,0.5894803740581499,2,Brazil,Global South,Latin America & Caribbean,yes,NA,NA,NA
BWA,2010,0.1414141414141414,12.934618015237934,0.26460938676352636,0.0030921459492888066,0.5299143506572839,0.4065934065934066,0.14343434343434341,0.5894803740581499,2,Botswana,Global South,Sub-Saharan Africa,yes,NA,NA,NA
CAN,2010,0.12121212121212122,8.844874804381847,0,0.006184291898577613,0.4760068729389683,0.7272727272727273,0.14343434343434341,0.5894803740581499,2,Canada,Global North,North America,yes,NA,NA,NA
CHE,2010,0.12121212121212122,10.98611111111111,0,0,0.45162286346758423,0.696969696969697,0.14343434343434341,0.5894803740581499,2,Switzerland,Global North,Europe,yes,NA,NA,NA
CHL,2010,0.13131313131313133,11.851360630776213,0.2507092137064651,0.0059781488352916926,0.5213699626458729,0.4230769230769231,0.14343434343434341,0.5894803740581499,2,Chile,Global North,Latin America & Caribbean,yes,NA,NA,NA
CHN,2010,0.12121212121212122,11.30457480214153,0.333368549204033,0,0.46339014582345656,0.7424242424242423,0.14343434343434341,0.5894803740581499,2,China,Global South,East Asia & Pacific,yes,NA,NA,NA
CMR,2010,0.10101010101010101,7.4088780941606265,0.11489333248992394,6.184291898577613e-4,0.39122816644435193,0.5111111111111111,0.14343434343434341,0.5894803740581499,2,Cameroon,Global South,Sub-Saharan Africa,yes,NA,NA,NA
COL,2010,0.1111111111111111,9.818422601074241,0.16985714188429568,0,0.43384579282008273,0.6727272727272727,0.14343434343434341,0.5894803740581499,2,Colombia,Global South,Latin America & Caribbean,yes,NA,NA,NA
CRI,2010,0.1414141414141414,13.088536498055653,0.18564494334007417,0.0030921459492888066,0.4461977766562439,0.6153846153846154,0.14343434343434341,0.5894803740581499,2,Costa Rica,Global South,Latin America & Caribbean,yes,NA,NA,NA
CYP,2010,0.1111111111111111,10.010563380281692,0,8.245722531436817e-4,0.4484733352924975,0.8181818181818181,0.14343434343434341,0.5894803740581499,2,Cyprus,Global North,Europe,yes,NA,NA,NA
CZE,2010,0.21212121212121213,18.416443103062825,0,0.003882361025218168,0.5734720784127593,0.5714285714285714,0.14343434343434341,0.5894803740581499,2,Czechia,Global North,Europe,yes,NA,NA,NA
DEU,2010,0.15151515151515152,14.036282400284058,0,0.007180650037792896,0.5515091489841281,0.5333333333333333,0.14343434343434341,0.5894803740581499,2,Germany,Global North,Europe,yes,NA,NA,NA
DNK,2010,0.1919191919191919,16.557316118935837,0,0.015151515151515152,0.5938689313789153,0.5672514619883041,0.14343434343434341,0.5894803740581499,2,Denmark,Global North,Europe,yes,NA,NA,NA
DOM,2010,0.1717171717171717,16.009805269827375,0.3894966438657007,0.01937744794887652,0.5597804131279737,0.36764705882352944,0.14343434343434341,0.5894803740581499,2,Dominican Republic,Global South,Latin America & Caribbean,yes,NA,NA,NA
DZA,2010,0.15151515151515152,14.301350340029341,0.37946881099710356,0.0010307153164296021,0.4821067721780902,0.6095238095238095,0.14343434343434341,0.5894803740581499,2,Algeria,Global South,Middle East & North Africa,yes,NA,NA,NA
ECU,2010,0.20202020202020202,18.841797344516763,0.4033314649810772,0.03164296021438879,0.5767749763553179,0.3631578947368421,0.14343434343434341,0.5894803740581499,2,Ecuador,Global South,Latin America & Caribbean,yes,NA,NA,NA
EGY,2010,0.15151515151515152,14.157444440564808,0.3736712316332496,0.001958359101216244,0.4811578213220214,0.6285714285714287,0.14343434343434341,0.5894803740581499,2,"Egypt, Arab Rep.",Global South,Middle East & North Africa,yes,NA,NA,NA
ESP,2010,0.12121212121212122,11.287811838350365,0,0,0.4915425501909122,0.7575757575757577,0.14343434343434341,0.5894803740581499,2,Spain,Global North,Europe,yes,NA,NA,NA
EST,2010,0.21212121212121213,18.415459423205903,0,0.002576788291074005,0.6033312616911123,0.5571428571428572,0.14343434343434341,0.5894803740581499,2,Estonia,Global North,Europe,yes,NA,NA,NA
ETH,2010,0.12121212121212122,11.136245015916087,0.3029757921432927,0.0016491445062873633,0.5252187505939605,0.5303030303030303,0.14343434343434341,0.5894803740581499,2,Ethiopia,Global South,Sub-Saharan Africa,yes,NA,NA,NA
FIN,2010,0.1717171717171717,15.983268894412221,0,4.1228612657184083e-4,0.4952649508288887,0.6764705882352942,0.14343434343434341,0.5894803740581499,2,Finland,Global North,Europe,yes,NA,NA,NA
FRA,2010,0.1111111111111111,8.9004303599374,0,0.001443001443001443,0.4649687321285692,0.5818181818181818,0.14343434343434341,0.5894803740581499,2,France,Global North,Europe,yes,NA,NA,NA
GBR,2010,0.12121212121212122,9.207159624413146,0,0.001443001443001443,0.44755555596960456,0.6666666666666666,0.14343434343434341,0.5894803740581499,2,United Kingdom,Global North,Europe,yes,NA,NA,NA
GEO,2010,0.1111111111111111,10.085714285714287,0,4.1228612657184083e-4,0.46248016439907685,0.8181818181818181,0.14343434343434341,0.5894803740581499,2,Georgia,Global South,Europe & Central Asia,yes,NA,NA,NA
GHA,2010,0.1414141414141414,13.385835735834066,0.32549577870226315,0.0074211502782931356,0.5413001304305741,0.47252747252747257,0.14343434343434341,0.5894803740581499,2,Ghana,Global South,Sub-Saharan Africa,yes,NA,NA,NA
GRC,2010,0.18181818181818182,16.9540872687103,0,0.012883941455370028,0.5856796343239355,0.5228758169934641,0.14343434343434341,0.5894803740581499,2,Greece,Global North,Europe,yes,NA,NA,NA
GTM,2010,0.13131313131313133,11.792694626114121,0.16285295250418166,0.0010307153164296021,0.4376653332583977,0.576923076923077,0.14343434343434341,0.5894803740581499,2,Guatemala,Global South,Latin America & Caribbean,yes,NA,NA,NA
HRV,2010,0.1111111111111111,10.379678068410463,0,0.0055658627087198514,0.5257511251156457,0.5818181818181818,0.14343434343434341,0.5894803740581499,2,Croatia,Global North,Europe,yes,NA,NA,NA
HUN,2010,0.1414141414141414,13.160442064149606,0,0.009894867037724181,0.5391817443043306,0.4835164835164835,0.14343434343434341,0.5894803740581499,2,Hungary,Global North,Europe,yes,NA,NA,NA
IDN,2010,0.1919191919191919,18.12243728858286,0.5062713885921801,7.215007215007215e-4,0.4997389334739838,0.5087719298245613,0.14343434343434341,0.5894803740581499,2,Indonesia,Global South,East Asia & Pacific,yes,NA,NA,NA
IND,2010,0.10101010101010101,8.611195336268821,0.19762909074629115,6.184291898577613e-4,0.4490888545742244,0.2888888888888889,0.14343434343434341,0.5894803740581499,2,India,Global South,South Asia,yes,NA,NA,NA
IRL,2010,0.1414141414141414,13.124413145539908,0,0.0021645021645021645,0.5022547937489448,0.7032967032967032,0.14343434343434341,0.5894803740581499,2,Ireland,Global North,Europe,yes,NA,NA,NA
IRN,2010,0.10101010101010101,9.213528620011829,0.2743309652558372,0,0.44869232894834254,0.8666666666666667,0.14343434343434341,0.5894803740581499,2,"Iran, Islamic Rep.",Global South,Middle East & North Africa,yes,NA,NA,NA
IRQ,2010,0.1717171717171717,16.335033628280392,0.4663572452076031,8.245722531436817e-4,0.5491194117597796,0.45588235294117646,0.14343434343434341,0.5894803740581499,2,Iraq,Global South,Middle East & North Africa,yes,NA,NA,NA
ISL,2010,0.1717171717171717,15.94019837982141,0,0.014017728303442589,0.5526877467436874,0.5808823529411765,0.14343434343434341,0.5894803740581499,2,Iceland,Global North,Europe,yes,NA,NA,NA
ISR,2010,0.10101010101010101,4.87907444668008,0,0,0.2960768877000225,0.8888888888888888,0.14343434343434341,0.5894803740581499,2,Israel,Global North,Middle East,yes,NA,NA,NA
ITA,2010,0.10101010101010101,9.52875329236172,0,0.001443001443001443,0.4880645725150698,0.7333333333333333,0.14343434343434341,0.5894803740581499,2,Italy,Global North,Europe,yes,NA,NA,NA
JOR,2010,0.1414141414141414,13.542460675891096,0.38690883782998664,0.0010307153164296021,0.523832191360259,0.5714285714285714,0.14343434343434341,0.5894803740581499,2,Jordan,Global South,Middle East & North Africa,yes,NA,NA,NA
JPN,2010,0.1111111111111111,9.52582159624413,0,0,0.45608456273196546,0.7272727272727273,0.14343434343434341,0.5894803740581499,2,Japan,Global North,East Asia & Pacific,yes,NA,NA,NA
KAZ,2010,0.1111111111111111,10.074651271185976,0.24701167117293646,0,0.5117727852946089,0.4545454545454546,0.14343434343434341,0.5894803740581499,2,Kazakhstan,Global South,Europe & Central Asia,yes,NA,NA,NA
KEN,2010,0.13131313131313133,12.127205247074649,0.2437874867048534,0.0027829313543599257,0.483780037469469,0.3717948717948718,0.14343434343434341,0.5894803740581499,2,Kenya,Global South,Sub-Saharan Africa,yes,NA,NA,NA
KHM,2010,0.16161616161616163,15.304545918661608,0.4174416007725467,0.011337868480725623,0.5453803844208814,0.475,0.14343434343434341,0.5894803740581499,2,Cambodia,Global South,East Asia & Pacific,yes,NA,NA,NA
KOR,2010,0.10101010101010101,8.285747820254862,0,0.001443001443001443,0.46804375706139756,0.4444444444444444,0.14343434343434341,0.5894803740581499,2,"Korea, Rep.",Global North,East Asia & Pacific,yes,NA,NA,NA
KWT,2010,0.23232323232323232,22.127053871967238,0.6302183381217678,2.0614306328592042e-4,0.5820515197730173,0.4071146245059289,0.14343434343434341,0.5894803740581499,2,Kuwait,Global South,Middle East & North Africa,yes,NA,NA,NA
LAO,2010,0.12121212121212122,11.32922075785822,0.31257761577719095,0.0022675736961451248,0.5016395372259155,0.45454545454545453,0.14343434343434341,0.5894803740581499,2,Lao PDR,Global South,East Asia & Pacific,yes,NA,NA,NA
LKA,2010,0.15151515151515152,14.359383968838838,0.4375597359493755,0,0.4969002235054015,0.6095238095238095,0.14343434343434341,0.5894803740581499,2,Sri Lanka,Global South,South Asia,yes,NA,NA,NA
LTU,2010,0.20202020202020202,17.64179521573888,0,0.0037792894935752075,0.5505285098865531,0.6105263157894737,0.14343434343434341,0.5894803740581499,2,Lithuania,Global North,Europe,yes,NA,NA,NA
LUX,2010,0.1717171717171717,15.881783236733835,0,0.0010307153164296021,0.5074917668711575,0.625,0.14343434343434341,0.5894803740581499,2,Luxembourg,Global North,Europe,yes,NA,NA,NA
LVA,2010,0.1919191919191919,17.170221327967806,0,0.001443001443001443,0.5602441972779073,0.6198830409356725,0.14343434343434341,0.5894803740581499,2,Latvia,Global North,Europe,yes,NA,NA,NA
MAR,2010,0.15151515151515152,14.301634019090388,0.37759857001416786,0.001443001443001443,0.5331823543110732,0.44761904761904764,0.14343434343434341,0.5894803740581499,2,Morocco,Global South,Middle East & North Africa,yes,NA,NA,NA
MEX,2010,0.10101010101010101,8.874302613106675,0.12935485212314815,0,0.4089062506874234,0.6888888888888889,0.14343434343434341,0.5894803740581499,2,Mexico,Global South,Latin America & Caribbean,yes,NA,NA,NA
MLT,2010,0.12121212121212122,11.037949921752736,0,0.0010307153164296021,0.45557464699282446,0.8030303030303031,0.14343434343434341,0.5894803740581499,2,Malta,Global North,Europe,yes,NA,NA,NA
MMR,2010,0.10101010101010101,9.155945761083505,0.2668581614594438,0,0.44668929935230484,0.7777777777777778,0.14343434343434341,0.5894803740581499,2,Myanmar,Global South,East Asia & Pacific,yes,NA,NA,NA
MNG,2010,0.18181818181818182,16.56713506049817,0.24049254296689965,0.006802721088435374,0.47814621790126727,0.5032679738562091,0.14343434343434341,0.5894803740581499,2,Mongolia,Global South,East Asia & Pacific,yes,NA,NA,NA
MYS,2010,0.16161616161616163,15.349423161466408,0.4403737924906553,1.0307153164296021e-4,0.4870498334452132,0.6416666666666667,0.14343434343434341,0.5894803740581499,2,Malaysia,Global South,East Asia & Pacific,yes,NA,NA,NA
NAM,2010,0.1414141414141414,13.413138988670905,0.37780381022649917,0.0041228612657184084,0.5341084938823165,0.5054945054945055,0.14343434343434341,0.5894803740581499,2,Namibia,Global South,Sub-Saharan Africa,yes,NA,NA,NA
NGA,2010,0.1111111111111111,10.494984874033449,0.33953980794322847,0,0.49366965264099744,0.6909090909090909,0.14343434343434341,0.5894803740581499,2,Nigeria,Global South,Sub-Saharan Africa,yes,NA,NA,NA
NLD,2010,0.16161616161616163,14.18228258439526,0,3.435717721432007e-4,0.49275920679930424,0.7,0.14343434343434341,0.5894803740581499,2,Netherlands,Global North,Europe,yes,NA,NA,NA
NOR,2010,0.1717171717171717,15.983268894412221,0,4.1228612657184083e-4,0.4952649508288887,0.6764705882352942,0.14343434343434341,0.5894803740581499,2,Norway,Global North,Europe,yes,NA,NA,NA
NPL,2010,0.13131313131313133,12.250392885411694,0.2518287760453693,0.0021645021645021645,0.49162100666854397,0.4743589743589744,0.14343434343434341,0.5894803740581499,2,Nepal,Global South,South Asia,yes,NA,NA,NA
NZL,2010,0.1111111111111111,10.123826291079812,0,0,0.46177386011485594,0.8,0.14343434343434341,0.5894803740581499,2,New Zealand,Global North,East Asia & Pacific,yes,NA,NA,NA
OMN,2010,0.12121212121212122,11.544752624188423,0.33719005838517063,1.0307153164296021e-4,0.46908713430714893,0.7424242424242423,0.14343434343434341,0.5894803740581499,2,Oman,Global South,Middle East & North Africa,yes,NA,NA,NA
PAK,2010,0.1111111111111111,9.981913315642647,0.3053198635713166,0,0.4592546943481747,0.6363636363636364,0.14343434343434341,0.5894803740581499,2,Pakistan,Global South,South Asia,yes,NA,NA,NA
PAN,2010,0.10101010101010101,8.010214368598916,0.1059988428570138,2.0614306328592042e-4,0.3899503605650407,0.6000000000000001,0.14343434343434341,0.5894803740581499,2,Panama,Global South,Latin America & Caribbean,yes,NA,NA,NA
PER,2010,0.13131313131313133,11.906353346343614,0.16216617058213825,0,0.429143292405326,0.6538461538461539,0.14343434343434341,0.5894803740581499,2,Peru,Global South,Latin America & Caribbean,yes,NA,NA,NA
PHL,2010,0.20202020202020202,18.779838873883367,0.36465908488793175,0.013605442176870748,0.5177435246148467,0.38947368421052636,0.14343434343434341,0.5894803740581499,2,Philippines,Global South,East Asia & Pacific,yes,NA,NA,NA
POL,2010,0.15151515151515152,14.041046277665997,0,0.0012368583797155227,0.49576651467177035,0.7619047619047619,0.14343434343434341,0.5894803740581499,2,Poland,Global North,Europe,yes,NA,NA,NA
PRT,2010,0.13131313131313133,12.216445733222864,0,0.003985432556861128,0.501488628947197,0.6538461538461539,0.14343434343434341,0.5894803740581499,2,Portugal,Global North,Europe,yes,NA,NA,NA
PRY,2010,0.18181818181818182,16.999135695357708,0.26497458675343794,0.007524221809936096,0.49030957735679287,0.4836601307189542,0.14343434343434341,0.5894803740581499,2,Paraguay,Global South,Latin America & Caribbean,yes,NA,NA,NA
QAT,2010,0.13131313131313133,12.557780227829037,0.3820451370556519,8.245722531436817e-4,0.47359400498972615,0.6410256410256411,0.14343434343434341,0.5894803740581499,2,Qatar,Global South,Middle East & North Africa,yes,NA,NA,NA
ROU,2010,0.13131313131313133,12.053794992175275,0,5.497148354291211e-4,0.4609210108896154,0.7692307692307692,0.14343434343434341,0.5894803740581499,2,Romania,Global North,Europe,yes,NA,NA,NA
RWA,2010,0.1414141414141414,13.088618983355827,0.20507165349081255,0.006390434961863534,0.45644375287394423,0.5934065934065934,0.14343434343434341,0.5894803740581499,2,Rwanda,Global South,Sub-Saharan Africa,yes,NA,NA,NA
SAU,2010,0.13131313131313133,12.430145534171885,0.38750515945013875,0,0.5035921448572661,0.576923076923077,0.14343434343434341,0.5894803740581499,2,Saudi Arabia,Global South,Middle East & North Africa,yes,NA,NA,NA
SEN,2010,0.1919191919191919,18.37128077882509,0.48633411110525304,0.00968872397443826,0.5453241086671695,0.4736842105263158,0.14343434343434341,0.5894803740581499,2,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA
SGP,2010,0.13131313131313133,12.370402265825703,0.37193893034336567,0,0.5336889958420681,0.5512820512820512,0.14343434343434341,0.5894803740581499,2,Singapore,Global North,East Asia & Pacific,yes,NA,NA,NA
SVK,2010,0.13131313131313133,12.409982114911694,0,0.0010307153164296021,0.4836748126810101,0.7692307692307692,0.14343434343434341,0.5894803740581499,2,Slovak Republic,Global North,Europe,yes,NA,NA,NA
SVN,2010,0.16161616161616163,15.220392617140751,0,0.006046863189720333,0.5301321583092561,0.6583333333333333,0.14343434343434341,0.5894803740581499,2,Slovenia,Global North,Europe,yes,NA,NA,NA
SWE,2010,0.12121212121212122,11.080790297339593,0,0.008658008658008658,0.5024536618433111,0.4848484848484848,0.14343434343434341,0.5894803740581499,2,Sweden,Global North,Europe,yes,NA,NA,NA
THA,2010,0.15151515151515152,14.059938796636583,0.3342033392097677,0.006596578025149453,0.5457542470144799,0.37142857142857144,0.14343434343434341,0.5894803740581499,2,Thailand,Global South,East Asia & Pacific,yes,NA,NA,NA
TUN,2010,0.43434343434343436,41.41101234517677,1,0.14512471655328799,0.7484144758942827,0.2702104097452935,0.14343434343434341,0.5894803740581499,2,Tunisia,Global South,Middle East & North Africa,yes,NA,NA,NA
TUR,2010,0.10101010101010101,7.909456740442655,0,0.0024737167594310453,0.46948984045552583,0.37777777777777777,0.14343434343434341,0.5894803740581499,2,Turkiye,Global South,Europe & Central Asia,yes,NA,NA,NA
